"Issue","Year","Format","Version","Disc","TrackNumber","Title","Artist","DiscogsReleaseID"
"17","2024","CD","CD-Reissue","1","5","Strawberry Fields Forever (Radio Edit)","Candy Flip","30374690"
"17","2024","CD","CD-Reissue","1","6","I Don't Wanna Lose You","Tina Turner","30374690"
"17","2024","CD","CD-Reissue","1","7","Step On (Stuff It In Mix / Single Edit)","Happy Mondays","30374690"
"17","2024","CD","CD-Reissue","1","8","Loaded","Primal Scream","30374690"
"17","2024","CD","CD-Reissue","1","9","Real, Real, Real","Jesus Jones","30374690"
"17","2024","CD","CD-Reissue","1","10","This Is How It Feels (Radio Mix)","Inspiral Carpets","30374690"
"17","2024","CD","CD-Reissue","1","11","Shine On","The House Of Love","30374690"
"17","2024","CD","CD-Reissue","1","12","From Out Of Nowhere","Faith No More","30374690"
"17","2024","CD","CD-Reissue","1","13","Hey You","The Quireboys","30374690"
"17","2024","CD","CD-Reissue","2","1","This Beat Is Technotronic (Single Mix)","Technotronic","30374690"
"17","2024","CD","CD-Reissue","2","2","Happenin' All Over Again (Hip House Radio Mix)","Lonnie Gordon","30374690"
"17","2024","CD","CD-Reissue","2","3","Don't You Love Me","49ers","30374690"
"17","2024","CD","CD-Reissue","2","4","Read My Lips (Enough Is Enough)","Jimmy Somerville","30374690"
"17","2024","CD","CD-Reissue","2","5","Stronger Than That (Radio Edit)","Cliff Richard","30374690"
"17","2024","CD","CD-Reissue","2","6","Another Day In Paradise","Jam Tronik","30374690"
"17","2024","CD","CD-Reissue","2","7","Moments In Soul","J.T. And The Big Family","30374690"
"17","2024","CD","CD-Reissue","2","8","Got To Have Your Love (Radio Edit)","Mantronix","30374690"
"17","2024","CD","CD-Reissue","2","9","Don't Miss The Partyline","Bizz Nizz","30374690"
"17","2024","CD","CD-Reissue","2","10","Everything Starts With An 'E' (Edit)","E-Zee Possee","30374690"
"17","2024","CD","CD-Reissue","2","11","Put Your Hands Together","D Mob","30374690"
"17","2024","CD","CD-Reissue","2","12","Killer","Adamski","30374690"
"17","2024","CD","CD-Reissue","2","13","Chime (Edit)","Orbital","30374690"
"17","2024","CD","CD-Reissue","2","14","Tomorrow","Tongue N Cheek","30374690"
"17","2024","CD","CD-Reissue","2","15","Talking With Myself (Original 7"" Version)","Electribe 101","30374690"
"17","2024","CD","CD-Reissue","2","16","I'd Rather Go Blind (Remix Edit)","Sydney Youngblood","30374690"
"17","1990","VHS","VHS-Original","1","0","Read My Lips (Enough Is Enough)","Jimmy Somerville","2977279"
"17","1990","VHS","VHS-Original","1","0","Shine On","The House Of Love","2977279"
"17","1990","VHS","VHS-Original","1","0","Step On","Happy Mondays","2977279"
"17","1990","VHS","VHS-Original","1","0","Real Real Real","Jesus Jones","2977279"
"17","1990","VHS","VHS-Original","1","0","Happenin' All Over Again","Lonnie Gordon","2977279"
"17","1990","VHS","VHS-Original","1","0","Opposites Attract","Paula Abdul","2977279"
"17","1990","VHS","VHS-Original","1","0","Kingston Town","UB40","2977279"
"17","1990","VHS","VHS-Original","1","0","Loaded","Primal Scream","2977279"
"17","1990","VHS","VHS-Original","1","0","Everything Starts With An E","E-Zee Possee","2977279"
"17","1990","VHS","VHS-Original","1","0","I'd Rather Go Blind","Sydney Youngblood","2977279"
"17","1990","VHS","VHS-Original","1","0","Better World","Rebel MC","2977279"
"17","1990","VHS","VHS-Original","1","0","Put Your Hands Together","D Mob","2977279"
"17","1990","VHS","VHS-Original","1","0","Dub Be Good To Me","Beats International","2977279"
"17","1990","VHS","VHS-Original","1","0","Strawberry Fields Forever","Candy Flip","2977279"
"17","1990","VHS","VHS-Original","1","0","Another Day In Paradise","Jam Tronik","2977279"
"17","1990","Vinyl","Vinyl-Original","A","1","Blue Savannah","Erasure","172217"
"17","1990","Vinyl","Vinyl-Original","A","2","Better World","Rebel MC","172217"
"17","1990","Vinyl","Vinyl-Original","A","3","Opposites Attract","Paula Abdul","172217"
"17","1990","Vinyl","Vinyl-Original","A","4","Dub Be Good To Me","Beats International","172217"
"17","1990","Vinyl","Vinyl-Original","A","5","Kingston Town","UB40","172217"
"17","1990","Vinyl","Vinyl-Original","A","6","Strawberry Fields Forever","Candy Flip","172217"
"17","1990","Vinyl","Vinyl-Original","A","7","I Don't Wanna Lose You","Tina Turner","172217"
"17","1990","Vinyl","Vinyl-Original","A","8","I Wish It Would Rain Down","Phil Collins","172217"
"17","1990","Vinyl","Vinyl-Original","B","1","Step On","Happy Mondays","172217"
"17","1990","Vinyl","Vinyl-Original","B","2","Loaded","Primal Scream","172217"
"17","1990","Vinyl","Vinyl-Original","B","3","Enjoy The Silence","Depeche Mode","172217"
"17","1990","Vinyl","Vinyl-Original","B","4","Real, Real, Real","Jesus Jones","172217"
"17","1990","Vinyl","Vinyl-Original","B","5","This Is How It Feels","Inspiral Carpets","172217"
"17","1990","Vinyl","Vinyl-Original","B","6","Shine On","The House Of Love","172217"
"17","1990","Vinyl","Vinyl-Original","B","7","From Out Of Nowhere","Faith No More","172217"
"17","1990","Vinyl","Vinyl-Original","B","8","Hey You","The Quireboys","172217"
"17","1990","Vinyl","Vinyl-Original","C","1","This Beat Is Technotronic","Technotronic","172217"
"17","1990","Vinyl","Vinyl-Original","C","2","Happenin' All Over Again","Lonnie Gordon","172217"
"17","1990","Vinyl","Vinyl-Original","C","3","Don't You Love Me","49ers","172217"
"17","1990","Vinyl","Vinyl-Original","C","4","Read My Lips (Enough Is Enough)","Jimmy Somerville","172217"
"17","1990","Vinyl","Vinyl-Original","C","5","Stronger Than That","Cliff Richard","172217"
"17","1990","Vinyl","Vinyl-Original","C","6","Another Day In Paradise","Jam Tronik","172217"
"17","1990","Vinyl","Vinyl-Original","C","7","Moments In Soul","J.T. And The Big Family","172217"
"17","1990","Vinyl","Vinyl-Original","C","8","Got To Have Your Love","Mantronix","172217"
"17","1990","Vinyl","Vinyl-Original","D","1","Don't Miss The Partyline","Bizz Nizz","172217"
"17","1990","Vinyl","Vinyl-Original","D","2","Everything Starts With An E","E-Zee Possee","172217"
"17","1990","Vinyl","Vinyl-Original","D","3","Put Your Hands Together","D Mob","172217"
"17","1990","Vinyl","Vinyl-Original","D","4","Killer","Adamski","172217"
"17","1990","Vinyl","Vinyl-Original","D","5","Chime","Orbital","172217"
"17","1990","Vinyl","Vinyl-Original","D","6","Tomorrow","Tongue N Cheek","172217"
"17","1990","Vinyl","Vinyl-Original","D","7","Talking With Myself","Electribe 101","172217"
"17","1990","Vinyl","Vinyl-Original","D","8","I'd Rather Go Blind","Sydney Youngblood","172217"
"21","1992","Cassette","Cassette-Original","A","1","Bohemian Rhapsody","Queen","2352008"
"21","1992","Cassette","Cassette-Original","A","2","Goodnight Girl","Wet Wet Wet","2352008"
"21","1992","Cassette","Cassette-Original","A","3","Stay","Shakespear's Sister","2352008"
"21","1992","Cassette","Cassette-Original","A","4","My Girl","The Temptations","2352008"
"21","1992","Cassette","Cassette-Original","A","5","Stars","Simply Red","2352008"
"21","1992","Cassette","Cassette-Original","A","6","Justified & Ancient (Stand By The Jams)","The KLF","2352008"
"21","1992","Cassette","Cassette-Original","A","7","It Must Be Love","Madness","2352008"
"21","1992","Cassette","Cassette-Original","A","8","I Can't Dance","Genesis","2352008"
"21","1992","Cassette","Cassette-Original","A","9","(Love Moves In) Mysterious Ways","Julia Fordham","2352008"
"21","1992","Cassette","Cassette-Original","B","1","Weather With You (Radio Edit)","Crowded House","2352008"
"21","1992","Cassette","Cassette-Original","B","2","Deeply Dippy","Right Said Fred","2352008"
"21","1992","Cassette","Cassette-Original","B","3","To Be With You","Mr. Big","2352008"
"21","1992","Cassette","Cassette-Original","B","4","Love Is Strange","Everything But The Girl","2352008"
"21","1992","Cassette","Cassette-Original","B","5","Church Of Your Heart","Roxette","2352008"
"21","1992","Cassette","Cassette-Original","B","6","Driven By You","Brian May","2352008"
"21","1992","Cassette","Cassette-Original","B","7","Welcome To The Cheap Seats","The Wonder Stuff","2352008"
"21","1992","Cassette","Cassette-Original","B","8","Far Gone And Out","The Jesus And Mary Chain","2352008"
"21","1992","Cassette","Cassette-Original","B","9","Born Of Frustration","James","2352008"
"21","1992","Cassette","Cassette-Original","B","10","High","The Cure","2352008"
"21","1992","Cassette","Cassette-Original","C","1","I Love Your Smile (Driza Bone Remix)","Shanice","2352008"
"21","1992","Cassette","Cassette-Original","C","2","I'm Doing Fine Now","The Pasadenas","2352008"
"21","1992","Cassette","Cassette-Original","C","3","Give Me Just A Little More Time","Kylie Minogue","2352008"
"21","1992","Cassette","Cassette-Original","C","4","Ride Like The Wind","East Side Beat","2352008"
"21","1992","Cassette","Cassette-Original","C","5","Twilight Zone","2 Unlimited","2352008"
"21","1992","Cassette","Cassette-Original","C","6","America: What Time Is Love?","The KLF","2352008"
"21","1992","Cassette","Cassette-Original","C","7","A Deeper Love","Clivillés & Cole","2352008"
"21","1992","Cassette","Cassette-Original","C","8","It's A Fine Day","Opus III","2352008"
"21","1992","Cassette","Cassette-Original","C","9","Breath Of Life","Erasure","2352008"
"21","1992","Cassette","Cassette-Original","D","1","Addams Groove","MC Hammer","2352008"
"21","1992","Cassette","Cassette-Original","D","2","Expression","Salt 'N' Pepa","2352008"
"21","1992","Cassette","Cassette-Original","D","3","We Got A Love Thang","Ce Ce Peniston","2352008"
"21","1992","Cassette","Cassette-Original","D","4","Vibeology","Paula Abdul","2352008"
"21","1992","Cassette","Cassette-Original","D","5","Make It On My Own","Alison Limerick","2352008"
"21","1992","Cassette","Cassette-Original","D","6","Way Of The World","Tina Turner","2352008"
"21","1992","Cassette","Cassette-Original","D","7","I Wonder Why","Curtis Stigers","2352008"
"21","1992","Cassette","Cassette-Original","D","8","When You Tell Me That You Love Me","Diana Ross","2352008"
"22","1992","Cassette","Cassette-Original","A","1","Take A Chance On Me","Erasure","4581249"
"22","1992","Cassette","Cassette-Original","A","2","Finally","Ce Ce Peniston","4581249"
"22","1992","Cassette","Cassette-Original","A","3","Please Don't Go","K.W.S.","4581249"
"22","1992","Cassette","Cassette-Original","A","4","It Only Takes A Minute","Take That","4581249"
"22","1992","Cassette","Cassette-Original","A","5","Heartbeat","Nick Berry","4581249"
"22","1992","Cassette","Cassette-Original","A","6","Rhythm Is A Dancer","Snap!","4581249"
"22","1992","Cassette","Cassette-Original","A","7","Something Good","Utah Saints","4581249"
"22","1992","Cassette","Cassette-Original","A","8","Friday, I'm In Love","The Cure","4581249"
"22","1992","Cassette","Cassette-Original","A","9","The Days Of Pearly Spencer","Marc Almond","4581249"
"22","1992","Cassette","Cassette-Original","A","10","Bell Bottomed Tear","The Beautiful South","4581249"
"22","1992","Cassette","Cassette-Original","B","1","Thunder","Prince","4581249"
"22","1992","Cassette","Cassette-Original","B","2","Even Better Than The Real Thing","U2","4581249"
"22","1992","Cassette","Cassette-Original","B","3","L.S.I. (Alternative Edit)","The Shamen","4581249"
"22","1992","Cassette","Cassette-Original","B","4","Disappointed","Electronic","4581249"
"22","1992","Cassette","Cassette-Original","B","5","I Don't Care","Shakespear's Sister","4581249"
"22","1992","Cassette","Cassette-Original","B","6","Do Re Me, So Far So Good","Carter The Unstoppable Sex Machine","4581249"
"22","1992","Cassette","Cassette-Original","B","7","Everything About You","Ugly Kid Joe","4581249"
"22","1992","Cassette","Cassette-Original","B","8","On A Ragga Tip","SL2","4581249"
"22","1992","Cassette","Cassette-Original","B","9","Blue Room","The Orb","4581249"
"22","1992","Cassette","Cassette-Original","C","1","Hazard","Richard Marx","4581249"
"22","1992","Cassette","Cassette-Original","C","2","The One","Elton John","4581249"
"22","1992","Cassette","Cassette-Original","C","3","I Drove All Night","Roy Orbison","4581249"
"22","1992","Cassette","Cassette-Original","C","4","Ain't No Doubt","Jimmy Nail","4581249"
"22","1992","Cassette","Cassette-Original","C","5","Unchain My Heart (90's Version)","Joe Cocker","4581249"
"22","1992","Cassette","Cassette-Original","C","6","You're All That Matters To Me","Curtis Stigers","4581249"
"22","1992","Cassette","Cassette-Original","C","7","You Won't See Me Cry","Wilson Phillips","4581249"
"22","1992","Cassette","Cassette-Original","C","8","Four Seasons In One Day","Crowded House","4581249"
"22","1992","Cassette","Cassette-Original","D","1","Why","Annie Lennox","4581249"
"22","1992","Cassette","Cassette-Original","D","2","Don't Let The Sun Go Down On Me","George Michael","4581249"
"22","1992","Cassette","Cassette-Original","D","3","One Shining Moment","Diana Ross","4581249"
"22","1992","Cassette","Cassette-Original","D","4","Save The Best For Last","Vanessa Williams","4581249"
"22","1992","Cassette","Cassette-Original","D","5","My Lovin'","En Vogue","4581249"
"22","1992","Cassette","Cassette-Original","D","6","Joy","Soul II Soul","4581249"
"22","1992","Cassette","Cassette-Original","D","7","Don't You Worry 'Bout A Thing","Incognito","4581249"
"23","1992","Cassette","Cassette-Original","A","1","Sleeping Satellite","Tasmin Archer","2165187"
"23","1992","Cassette","Cassette-Original","A","1","Sleeping Satellite","Tasmin Archer","8830346"
"23","1992","Cassette","Cassette-Original","A","2","Just Another Day","Jon Secada","2165187"
"23","1992","Cassette","Cassette-Original","A","2","Just Another Day","Jon Secada","8830346"
"23","1992","Cassette","Cassette-Original","A","3","Would I Lie To You?","Charles & Eddie","2165187"
"23","1992","Cassette","Cassette-Original","A","3","Would I Lie To You?","Charles & Eddie","8830346"
"23","1992","Cassette","Cassette-Original","A","4","Shake Your Head","Was (Not Was)","8830346"
"23","1992","Cassette","Cassette-Original","A","4","Shake Your Head","Was (Not Was)","2165187"
"23","1992","Cassette","Cassette-Original","A","5","Iron Lion Zion","Bob Marley & The Wailers","2165187"
"23","1992","Cassette","Cassette-Original","A","5","Iron Lion Zion","Bob Marley & The Wailers","8830346"
"23","1992","Cassette","Cassette-Original","A","6","Faithful","Go West","8830346"
"23","1992","Cassette","Cassette-Original","A","6","Faithful","Go West","2165187"
"23","1992","Cassette","Cassette-Original","A","7","Too Funky","George Michael","2165187"
"23","1992","Cassette","Cassette-Original","A","7","Too Funky","George Michael","8830346"
"23","1992","Cassette","Cassette-Original","A","8","People Everyday","Arrested Development","8830346"
"23","1992","Cassette","Cassette-Original","A","8","People Everyday","Arrested Development","2165187"
"23","1992","Cassette","Cassette-Original","A","9","For Your Babies","Simply Red","2165187"
"23","1992","Cassette","Cassette-Original","A","9","For Your Babies","Simply Red","8830346"
"23","1992","Cassette","Cassette-Original","A","10","(Take A Little) Piece Of My Heart","Erma Franklin","2165187"
"23","1992","Cassette","Cassette-Original","A","10","(Take A Little) Piece Of My Heart","Erma Franklin","8830346"
"23","1992","Cassette","Cassette-Original","B","1","Too Much Love Will Kill You","Brian May","2165187"
"23","1992","Cassette","Cassette-Original","B","1","Too Much Love Will Kill You","Brian May","8830346"
"23","1992","Cassette","Cassette-Original","B","2","Alive And Kicking","Simple Minds","2165187"
"23","1992","Cassette","Cassette-Original","B","2","Alive And Kicking","Simple Minds","8830346"
"23","1992","Cassette","Cassette-Original","B","3","Boom Boom","John Lee Hooker","2165187"
"23","1992","Cassette","Cassette-Original","B","3","Boom Boom","John Lee Hooker","8830346"
"23","1992","Cassette","Cassette-Original","B","4","Achy Breaky Heart","Billy Ray Cyrus","8830346"
"23","1992","Cassette","Cassette-Original","B","4","Achy Breaky Heart","Billy Ray Cyrus","2165187"
"23","1992","Cassette","Cassette-Original","B","5","Too Much Too Young","Little Angels","2165187"
"23","1992","Cassette","Cassette-Original","B","5","Too Much Too Young","Little Angels","8830346"
